rank,dataset_index,true_label,predicted_label,cat_similarity,dog_similarity,cat_dog_margin,is_true_cat
8774,1122,ship,ship,0.181492,0.197497,-0.016006,False
8775,1131,automobile,truck,0.181482,0.197879,-0.016397,False
8776,1199,truck,truck,0.181480,0.190122,-0.008642,False
8777,8037,automobile,automobile,0.181468,0.192584,-0.011115,False
8778,1792,truck,truck,0.181466,0.193358,-0.011892,False
8779,5601,horse,horse,0.181460,0.200415,-0.018956,False
8780,4869,ship,ship,0.181428,0.204039,-0.022611,False
8781,9941,automobile,automobile,0.181422,0.204374,-0.022952,False
8782,7020,horse,horse,0.181417,0.200998,-0.019581,False
8783,9516,truck,truck,0.181408,0.193579,-0.012171,False
8784,2166,airplane,airplane,0.181363,0.197107,-0.015744,False
8785,2721,ship,ship,0.181351,0.187537,-0.006186,False
8786,7597,truck,truck,0.181346,0.188456,-0.007110,False
8787,5120,truck,truck,0.181336,0.200251,-0.018915,False
8788,1419,ship,ship,0.181334,0.186857,-0.005523,False
8789,4365,truck,truck,0.181287,0.197643,-0.016355,False
8790,1639,truck,truck,0.181274,0.205798,-0.024524,False
8791,9051,ship,ship,0.181265,0.192323,-0.011058,False
8792,5980,truck,truck,0.181262,0.192193,-0.010931,False
8793,9279,ship,ship,0.181240,0.198153,-0.016913,False
8794,4681,truck,truck,0.181232,0.192566,-0.011334,False
8795,2305,truck,truck,0.181224,0.188545,-0.007322,False
8796,4337,automobile,automobile,0.181219,0.204321,-0.023102,False
8797,2921,ship,ship,0.181218,0.192343,-0.011125,False
8798,3855,automobile,automobile,0.181207,0.198353,-0.017146,False
8799,2208,deer,deer,0.181197,0.200826,-0.019629,False
8800,2330,airplane,airplane,0.181196,0.217028,-0.035832,False
8801,6974,truck,truck,0.181196,0.195120,-0.013924,False
8802,3389,automobile,automobile,0.181195,0.201562,-0.020366,False
8803,5851,automobile,automobile,0.181191,0.205627,-0.024436,False
8804,1815,truck,truck,0.181159,0.196649,-0.015489,False
8805,9719,ship,ship,0.181159,0.193347,-0.012188,False
8806,2873,truck,truck,0.181151,0.192031,-0.010880,False
8807,2953,ship,ship,0.181147,0.193889,-0.012742,False
8808,1101,ship,ship,0.181131,0.195699,-0.014567,False
8809,4026,truck,truck,0.181087,0.204458,-0.023370,False
8810,4014,ship,ship,0.181058,0.199327,-0.018268,False
8811,918,ship,ship,0.181032,0.184838,-0.003806,False
8812,2366,truck,truck,0.181017,0.197966,-0.016948,False
8813,2019,truck,truck,0.181007,0.189592,-0.008585,False
8814,261,automobile,automobile,0.180991,0.195922,-0.014931,False
8815,9879,horse,horse,0.180990,0.202087,-0.021098,False
8816,2604,ship,ship,0.180981,0.199445,-0.018464,False
8817,8829,airplane,airplane,0.180980,0.203639,-0.022659,False
8818,5937,automobile,automobile,0.180971,0.189445,-0.008474,False
8819,2139,ship,ship,0.180951,0.186859,-0.005908,False
8820,2092,automobile,automobile,0.180944,0.186041,-0.005097,False
8821,6511,horse,horse,0.180933,0.190334,-0.009401,False
8822,116,airplane,airplane,0.180930,0.191826,-0.010896,False
8823,8890,ship,ship,0.180929,0.186455,-0.005526,False
8824,6449,ship,ship,0.180928,0.194923,-0.013995,False
8825,8157,automobile,automobile,0.180918,0.193679,-0.012760,False
8826,5094,truck,truck,0.180896,0.197963,-0.017067,False
8827,2697,airplane,airplane,0.180882,0.178342,0.002540,False
8828,1938,ship,ship,0.180864,0.185013,-0.004149,False
8829,3219,airplane,airplane,0.180864,0.200311,-0.019447,False
8830,6766,ship,ship,0.180860,0.180668,0.000192,False
8831,5899,automobile,automobile,0.180850,0.198262,-0.017412,False
8832,1824,truck,truck,0.180840,0.197509,-0.016669,False
8833,9643,truck,ship,0.180834,0.194253,-0.013419,False
8834,2116,truck,truck,0.180830,0.193194,-0.012363,False
8835,8495,automobile,automobile,0.180826,0.197550,-0.016724,False
8836,4787,ship,ship,0.180812,0.186426,-0.005614,False
8837,2109,airplane,airplane,0.180800,0.202194,-0.021394,False
8838,2194,ship,ship,0.180789,0.181542,-0.000753,False
8839,8757,ship,ship,0.180784,0.196134,-0.015350,False
8840,8455,automobile,automobile,0.180784,0.191325,-0.010542,False
8841,2714,truck,truck,0.180778,0.188123,-0.007345,False
8842,5144,airplane,airplane,0.180767,0.187392,-0.006625,False
8843,1366,ship,ship,0.180766,0.190448,-0.009682,False
8844,5408,truck,truck,0.180761,0.196018,-0.015257,False
8845,589,truck,truck,0.180760,0.198538,-0.017778,False
8846,6435,truck,truck,0.180752,0.195893,-0.015141,False
8847,1604,automobile,automobile,0.180748,0.189668,-0.008920,False
8848,23,truck,truck,0.180734,0.187129,-0.006395,False
8849,2289,automobile,automobile,0.180722,0.198468,-0.017746,False
8850,6885,airplane,airplane,0.180711,0.196096,-0.015384,False
8851,8701,ship,ship,0.180710,0.205861,-0.025151,False
8852,8188,horse,horse,0.180705,0.201158,-0.020453,False
8853,7652,airplane,airplane,0.180697,0.205418,-0.024720,False
8854,7098,automobile,automobile,0.180694,0.192452,-0.011758,False
8855,3225,truck,truck,0.180683,0.180730,-0.000048,False
8856,7653,ship,ship,0.180665,0.194623,-0.013958,False
8857,1072,airplane,airplane,0.180647,0.202974,-0.022327,False
8858,7396,ship,ship,0.180637,0.192509,-0.011872,False
8859,3342,airplane,airplane,0.180631,0.182781,-0.002149,False
8860,7274,automobile,automobile,0.180618,0.195465,-0.014847,False
8861,5125,automobile,automobile,0.180612,0.205627,-0.025015,False
8862,3691,automobile,automobile,0.180611,0.186560,-0.005949,False
8863,2480,ship,ship,0.180610,0.191805,-0.011195,False
8864,1789,airplane,airplane,0.180587,0.188114,-0.007527,False
8865,2433,truck,truck,0.180581,0.192651,-0.012070,False
8866,9828,truck,truck,0.180571,0.206753,-0.026183,False
8867,4126,airplane,airplane,0.180570,0.190827,-0.010256,False
8868,38,truck,truck,0.180540,0.186503,-0.005963,False
8869,5543,airplane,airplane,0.180529,0.203449,-0.022920,False
8870,7796,ship,ship,0.180524,0.183750,-0.003225,False
8871,9037,truck,truck,0.180520,0.187445,-0.006925,False
8872,8527,automobile,automobile,0.180518,0.195207,-0.014689,False
8873,9285,ship,ship,0.180517,0.194487,-0.013970,False
8874,5770,ship,ship,0.180498,0.195539,-0.015041,False
8875,1104,truck,truck,0.180489,0.185582,-0.005092,False
8876,4741,automobile,automobile,0.180484,0.202936,-0.022452,False
8877,2674,airplane,airplane,0.180484,0.191885,-0.011401,False
8878,1221,truck,truck,0.180441,0.187113,-0.006673,False
8879,766,horse,horse,0.180434,0.206467,-0.026034,False
8880,2290,truck,truck,0.180414,0.187513,-0.007099,False
8881,9673,truck,truck,0.180414,0.202321,-0.021906,False
8882,3128,truck,automobile,0.180405,0.198736,-0.018331,False
8883,1007,ship,airplane,0.180404,0.195899,-0.015495,False
8884,6639,automobile,automobile,0.180393,0.202486,-0.022092,False
8885,2202,truck,truck,0.180393,0.187598,-0.007205,False
8886,4316,ship,ship,0.180389,0.193804,-0.013415,False
8887,7745,horse,ship,0.180383,0.207262,-0.026879,False
8888,1434,airplane,airplane,0.180383,0.189849,-0.009466,False
8889,3975,horse,horse,0.180372,0.198839,-0.018467,False
8890,1294,ship,ship,0.180369,0.184041,-0.003672,False
8891,8116,truck,truck,0.180364,0.192770,-0.012405,False
8892,9099,truck,truck,0.180361,0.200868,-0.020506,False
8893,6947,ship,ship,0.180358,0.210682,-0.030325,False
8894,3500,automobile,automobile,0.180343,0.199255,-0.018912,False
8895,9800,automobile,automobile,0.180325,0.192642,-0.012318,False
8896,4513,deer,deer,0.180324,0.190603,-0.010279,False
8897,5727,frog,frog,0.180320,0.198298,-0.017978,False
8898,1363,automobile,automobile,0.180320,0.198046,-0.017726,False
8899,4866,truck,truck,0.180303,0.192261,-0.011958,False
8900,1317,truck,truck,0.180301,0.186317,-0.006016,False
8901,2291,dog,dog,0.180281,0.224805,-0.044524,False
8902,8678,automobile,automobile,0.180273,0.201122,-0.020850,False
8903,5092,truck,truck,0.180256,0.193736,-0.013480,False
8904,6070,ship,ship,0.180255,0.180145,0.000110,False
8905,4389,ship,ship,0.180245,0.184079,-0.003835,False
8906,2477,automobile,automobile,0.180242,0.198484,-0.018242,False
8907,1582,truck,truck,0.180236,0.203859,-0.023623,False
8908,7484,automobile,automobile,0.180234,0.200751,-0.020516,False
8909,4355,airplane,ship,0.180224,0.184855,-0.004631,False
8910,787,truck,truck,0.180219,0.195511,-0.015292,False
8911,7547,truck,truck,0.180207,0.199241,-0.019033,False
8912,4644,horse,horse,0.180201,0.204123,-0.023923,False
8913,7986,automobile,automobile,0.180192,0.193129,-0.012936,False
8914,8453,truck,truck,0.180175,0.190847,-0.010671,False
8915,633,ship,ship,0.180164,0.175573,0.004591,False
8916,1,ship,ship,0.180152,0.187134,-0.006983,False
8917,5110,ship,ship,0.180150,0.186041,-0.005891,False
8918,1259,ship,ship,0.180149,0.183138,-0.002989,False
8919,8068,truck,truck,0.180148,0.196945,-0.016797,False
8920,9029,deer,horse,0.180136,0.195986,-0.015850,False
8921,7487,automobile,automobile,0.180124,0.197983,-0.017859,False
8922,4367,airplane,airplane,0.180103,0.189843,-0.009741,False
8923,8922,truck,truck,0.180103,0.192645,-0.012542,False
8924,1378,automobile,automobile,0.180045,0.193186,-0.013141,False
8925,5431,automobile,automobile,0.180044,0.193572,-0.013527,False
8926,6468,ship,ship,0.180035,0.185968,-0.005933,False
8927,4363,truck,truck,0.180020,0.190992,-0.010972,False
8928,5648,ship,ship,0.180017,0.186500,-0.006484,False
8929,2388,airplane,airplane,0.179995,0.189402,-0.009406,False
8930,8418,ship,ship,0.179995,0.183903,-0.003908,False
8931,1810,automobile,automobile,0.179980,0.193834,-0.013854,False
8932,3499,airplane,airplane,0.179964,0.202411,-0.022447,False
8933,9233,ship,ship,0.179937,0.185834,-0.005898,False
8934,8908,truck,truck,0.179937,0.192697,-0.012760,False
8935,8875,ship,ship,0.179928,0.196233,-0.016305,False
8936,1413,automobile,automobile,0.179915,0.199766,-0.019851,False
8937,442,truck,truck,0.179908,0.196294,-0.016386,False
8938,9483,airplane,airplane,0.179908,0.197338,-0.017431,False
8939,2644,ship,ship,0.179898,0.193300,-0.013402,False
8940,521,horse,horse,0.179896,0.200628,-0.020732,False
8941,2462,automobile,automobile,0.179891,0.200348,-0.020457,False
8942,5243,automobile,automobile,0.179885,0.192651,-0.012766,False
8943,1875,airplane,airplane,0.179880,0.199638,-0.019757,False
8944,1831,truck,truck,0.179869,0.188950,-0.009080,False
8945,3740,airplane,airplane,0.179853,0.187473,-0.007621,False
8946,8496,airplane,airplane,0.179849,0.200423,-0.020573,False
8947,9361,ship,ship,0.179838,0.189776,-0.009937,False
8948,5380,automobile,automobile,0.179835,0.207364,-0.027528,False
8949,3727,truck,truck,0.179813,0.182459,-0.002646,False
8950,18,ship,ship,0.179807,0.189352,-0.009546,False
8951,1200,ship,ship,0.179805,0.180085,-0.000280,False
8952,1584,horse,horse,0.179804,0.201112,-0.021308,False
8953,3638,truck,truck,0.179775,0.193868,-0.014093,False
8954,8595,automobile,automobile,0.179774,0.199983,-0.020209,False
8955,7565,automobile,automobile,0.179773,0.194325,-0.014552,False
8956,9057,ship,ship,0.179764,0.193673,-0.013908,False
8957,3663,automobile,automobile,0.179763,0.193271,-0.013508,False
8958,6588,airplane,airplane,0.179747,0.186575,-0.006828,False
8959,4784,airplane,ship,0.179745,0.190056,-0.010311,False
8960,2593,ship,ship,0.179726,0.191411,-0.011684,False
8961,7967,truck,truck,0.179725,0.206757,-0.027032,False
8962,4727,truck,truck,0.179720,0.192974,-0.013254,False
8963,6960,truck,truck,0.179712,0.190822,-0.011110,False
8964,4356,airplane,airplane,0.179684,0.202095,-0.022411,False
8965,6489,ship,ship,0.179668,0.182944,-0.003276,False
8966,486,truck,truck,0.179651,0.199214,-0.019562,False
8967,3471,automobile,automobile,0.179633,0.189844,-0.010211,False
8968,7765,ship,ship,0.179633,0.181136,-0.001503,False
8969,1314,truck,truck,0.179630,0.172310,0.007320,False
8970,6244,ship,ship,0.179623,0.200758,-0.021135,False
8971,6114,truck,truck,0.179617,0.187289,-0.007672,False
8972,3609,truck,truck,0.179607,0.200000,-0.020394,False
8973,5971,automobile,automobile,0.179605,0.194087,-0.014481,False
8974,8350,truck,truck,0.179604,0.183825,-0.004220,False
8975,8106,ship,ship,0.179598,0.191769,-0.012171,False
8976,6748,airplane,airplane,0.179594,0.198386,-0.018791,False
8977,9618,automobile,automobile,0.179593,0.183765,-0.004172,False
8978,4836,truck,truck,0.179579,0.195734,-0.016155,False
8979,2246,truck,truck,0.179579,0.201090,-0.021511,False
8980,7954,truck,truck,0.179574,0.182218,-0.002644,False
8981,360,truck,truck,0.179562,0.183167,-0.003605,False
8982,7451,truck,truck,0.179540,0.192645,-0.013104,False
8983,7973,automobile,automobile,0.179539,0.186862,-0.007323,False
8984,3145,truck,truck,0.179526,0.196461,-0.016935,False
8985,4189,automobile,automobile,0.179523,0.205138,-0.025615,False
8986,8521,truck,truck,0.179521,0.194173,-0.014652,False
8987,364,truck,truck,0.179510,0.191182,-0.011672,False
8988,6814,truck,truck,0.179508,0.188771,-0.009262,False
8989,8272,truck,truck,0.179508,0.200046,-0.020538,False
8990,9500,truck,truck,0.179501,0.199089,-0.019588,False
8991,5669,airplane,airplane,0.179486,0.183885,-0.004398,False
8992,6188,truck,truck,0.179480,0.185022,-0.005542,False
8993,8445,automobile,automobile,0.179479,0.184108,-0.004630,False
8994,1832,frog,ship,0.179467,0.185644,-0.006177,False
8995,6548,airplane,airplane,0.179461,0.195441,-0.015980,False
8996,3886,ship,ship,0.179452,0.190657,-0.011205,False
8997,9173,deer,deer,0.179444,0.217661,-0.038217,False
8998,6758,ship,ship,0.179427,0.186852,-0.007424,False
8999,2748,automobile,automobile,0.179418,0.194703,-0.015285,False
9000,1323,airplane,airplane,0.179414,0.189760,-0.010346,False
9001,9718,truck,truck,0.179399,0.184536,-0.005137,False
9002,2502,ship,ship,0.179398,0.188384,-0.008986,False
9003,8518,truck,truck,0.179389,0.195265,-0.015876,False
9004,2354,ship,ship,0.179363,0.179700,-0.000337,False
9005,3184,airplane,airplane,0.179358,0.191546,-0.012188,False
9006,5291,truck,truck,0.179353,0.194370,-0.015017,False
9007,8239,ship,ship,0.179352,0.195035,-0.015683,False
9008,9492,truck,truck,0.179352,0.198762,-0.019410,False
9009,4327,automobile,automobile,0.179336,0.186747,-0.007411,False
9010,1463,airplane,airplane,0.179334,0.191202,-0.011868,False
9011,105,automobile,automobile,0.179332,0.193659,-0.014327,False
9012,4236,automobile,automobile,0.179328,0.191806,-0.012479,False
9013,541,horse,horse,0.179311,0.203724,-0.024413,False
9014,9409,truck,truck,0.179277,0.188549,-0.009273,False
9015,1136,truck,truck,0.179253,0.191821,-0.012569,False
9016,3644,truck,truck,0.179238,0.194718,-0.015480,False
9017,8465,truck,truck,0.179230,0.195864,-0.016634,False
9018,9794,automobile,automobile,0.179228,0.193969,-0.014741,False
9019,385,ship,airplane,0.179227,0.185408,-0.006181,False
9020,1915,truck,truck,0.179224,0.200575,-0.021350,False
9021,4588,truck,truck,0.179216,0.190139,-0.010923,False
9022,9239,ship,ship,0.179214,0.185473,-0.006259,False
9023,5138,ship,ship,0.179214,0.194129,-0.014915,False
9024,9177,truck,truck,0.179209,0.208172,-0.028964,False
9025,753,automobile,automobile,0.179203,0.194101,-0.014898,False
9026,9936,ship,ship,0.179198,0.182685,-0.003487,False
9027,89,truck,truck,0.179170,0.197472,-0.018302,False
9028,9954,airplane,airplane,0.179160,0.198251,-0.019091,False
9029,9272,airplane,airplane,0.179157,0.203146,-0.023989,False
9030,6632,horse,horse,0.179157,0.206407,-0.027250,False
9031,2819,automobile,automobile,0.179153,0.191316,-0.012163,False
9032,1958,frog,ship,0.179146,0.183133,-0.003987,False
9033,8379,ship,ship,0.179127,0.185650,-0.006523,False
9034,8094,automobile,automobile,0.179120,0.195249,-0.016129,False
9035,3062,truck,truck,0.179101,0.196786,-0.017685,False
9036,9324,truck,truck,0.179101,0.186586,-0.007486,False
9037,1320,horse,horse,0.179098,0.209953,-0.030854,False
9038,9854,truck,truck,0.179090,0.193614,-0.014525,False
9039,3218,truck,automobile,0.179082,0.190327,-0.011245,False
9040,7621,ship,ship,0.179075,0.192485,-0.013410,False
9041,8626,automobile,automobile,0.179056,0.200285,-0.021228,False
9042,5422,automobile,automobile,0.179055,0.195442,-0.016387,False
9043,7073,truck,truck,0.179049,0.195201,-0.016153,False
9044,2782,airplane,airplane,0.179042,0.184135,-0.005092,False
9045,2454,automobile,automobile,0.179038,0.188128,-0.009090,False
9046,9026,truck,truck,0.179028,0.198983,-0.019955,False
9047,4973,automobile,automobile,0.179022,0.195933,-0.016910,False
9048,8434,truck,truck,0.178999,0.194688,-0.015689,False
9049,5041,truck,truck,0.178995,0.196371,-0.017376,False
9050,3438,truck,truck,0.178982,0.183357,-0.004375,False
9051,1965,airplane,airplane,0.178981,0.183377,-0.004396,False
9052,9524,deer,deer,0.178952,0.208852,-0.029900,False
9053,757,ship,ship,0.178936,0.184237,-0.005301,False
9054,7512,truck,truck,0.178936,0.190306,-0.011370,False
9055,7153,horse,horse,0.178934,0.211135,-0.032201,False
9056,6000,ship,ship,0.178926,0.181890,-0.002964,False
9057,4843,automobile,automobile,0.178906,0.190556,-0.011650,False
9058,9378,truck,truck,0.178905,0.191768,-0.012863,False
9059,8614,ship,ship,0.178904,0.181217,-0.002312,False
9060,721,ship,ship,0.178895,0.186332,-0.007438,False
9061,6932,truck,truck,0.178894,0.193328,-0.014434,False
9062,4115,ship,ship,0.178881,0.190354,-0.011473,False
9063,719,truck,truck,0.178876,0.200150,-0.021274,False
9064,4481,truck,truck,0.178867,0.197692,-0.018826,False
9065,8705,frog,ship,0.178866,0.191745,-0.012879,False
9066,8975,ship,ship,0.178859,0.188460,-0.009601,False
9067,4506,automobile,automobile,0.178857,0.187069,-0.008212,False
9068,4711,truck,truck,0.178857,0.181926,-0.003069,False
9069,7922,ship,ship,0.178855,0.191984,-0.013129,False
9070,7095,deer,deer,0.178853,0.190574,-0.011721,False
9071,3368,truck,truck,0.178846,0.185840,-0.006994,False
9072,9784,ship,ship,0.178837,0.190777,-0.011940,False
9073,50,truck,truck,0.178836,0.184752,-0.005916,False
9074,2497,truck,truck,0.178829,0.197431,-0.018602,False
9075,5982,truck,truck,0.178802,0.189048,-0.010246,False
9076,7840,automobile,automobile,0.178801,0.192752,-0.013951,False
9077,791,airplane,airplane,0.178800,0.180156,-0.001356,False
9078,5311,truck,automobile,0.178791,0.191694,-0.012903,False
9079,5400,truck,truck,0.178774,0.198423,-0.019649,False
9080,6544,airplane,airplane,0.178758,0.193507,-0.014748,False
9081,6419,truck,truck,0.178746,0.194626,-0.015880,False
9082,398,airplane,airplane,0.178729,0.199204,-0.020475,False
9083,9890,airplane,airplane,0.178722,0.194305,-0.015583,False
9084,222,truck,truck,0.178706,0.192992,-0.014287,False
9085,9674,truck,truck,0.178698,0.185994,-0.007296,False
9086,7234,truck,truck,0.178697,0.192011,-0.013314,False
9087,7392,ship,ship,0.178695,0.201625,-0.022929,False
9088,4276,truck,truck,0.178681,0.205570,-0.026889,False
9089,6321,ship,ship,0.178668,0.181502,-0.002834,False
